Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Pro Thai,T4xmuPYBmMhF48bfi9rkfA,4.0,148,2,New York,NY,10029,Thai
Polash,bgMbt6XbOaAu5VNXr5kCdQ,4.0,192,2,New York,NY,10035,Indian
SpaHa Soul,cqdg3bP870-y2cHzckLcFw,4.5,106,2,New York,NY,10035,Soul Food
Perk Kafe,m0RY0_NvlBIrRua3kHjFEw,4.5,100,2,New York,NY,10029,Coffee & Tea
Sarabeth's East,oRYcCwhPRchQb-aLJ1Pv1Q,3.5,596,2,New York,NY,10128,American (Traditional)
The Guthrie Inn,N-T9SPVMkAynCOCVm0OgPA,4.0,111,2,New York,NY,10029,Cocktail Bars
Cantina Taqueria & Tequila Bar,UH_aksIxzGPPyhWZJbTP7A,4.0,361,2,New York,NY,10026,Mexican
Lion Lion,DQV4cwauKsK_RJnhaqGAzQ,4.5,57,2,New York,NY,10029,Cocktail Bars
Maxwells Central Park,8cycOQsmOt0ptlrBlOWdFA,4.0,139,2,New York,NY,10029,American (Traditional)
La Chula,OsnvNfvVnpjnFklon1s-vg,4.0,107,2,New York,NY,10029,Mexican
Amer,uCfX9Xs-0xEGeIs0XfyV8g,4.5,39,2,New York,NY,10029,Middle Eastern
Zoma,ySzkBv-_DTNT30eONPnAkg,4.0,359,2,New York,NY,10026,Ethiopian
Evelyn's Kitchen,uxjcn3_cQbk9DbEA3kiY0g,4.0,113,2,New York,NY,10035,Bakeries
Third Avenue Ale House,xwdyPDcF1PifAiXyNnyA5Q,4.0,268,2,New York,NY,10128,American (Traditional)
L Encanto D Lola,V7_IQ1ab69JilAlgrSnMXg,3.5,244,2,New York,NY,10026,Mexican
67 Orange Street,DzlCEhXW6OadK6ETcmJpwQ,4.0,334,2,New York,NY,10026,Lounges
Crêpe Café,Wfvbslm4MX9CE1ROjRvGng,3.5,83,2,New York,NY,10029,Creperies
The Kiosk,ycQ7TifE__1A9F85thft1g,4.0,113,2,New York,NY,10029,Tapas/Small Plates
La Avenida,Zjs9BS1R-BB1L4P_TRF46g,4.5,67,2,New York,NY,10029,Latin American
Camaradas El Barrio,HjEWTNa6Zs27ok9q8RfKGw,3.5,170,2,New York,NY,10029,Bars
Bawarchi Indian Cuisine,D_xGTuIZqh1g6ie9QybcYw,4.0,92,2,New York,NY,10029,Indian
Barking Dog,fSQyhOKiZKtw0firV29EVg,3.0,454,2,New York,NY,10128,American (Traditional)
Table d'Hôte,RP02PZPNdhfoL-TjOMiKVg,4.0,139,2,New York,NY,10128,French
Made In Mexico Harlem,FrYsIO_pXB6csWkvy-nfbQ,4.0,72,2,New York,NY,10029,Cocktail Bars
Quechua Nostra Peruvian Food,xpiscTGlepcNixpTlI0w6A,4.0,39,2,New York,NY,10029,Peruvian
Cafe Con Leche,afYGzoMIRqXO76Z853ZiXQ,4.0,53,2,New York,NY,10029,Latin American
Pascalou,5XQgZQF-5N94bkQ2d_PJIQ,4.0,172,2,New York,NY,10128,French
Isohama,5UqEDoMZCrvhSKgCWg5GGw,4.0,132,2,New York,NY,10128,Japanese
Armonie,0xS2Jj-RZuFQKgxEWuVxzA,4.0,99,2,New York,NY,10035,Pizza
Thai Soup,oO_X1H5Lxo8sNykx6azLVQ,3.5,140,2,New York,NY,10035,Thai
Ricardo Steak House,CfWe636m2CAUg4FAdl_zVQ,4.0,831,3,New York,NY,10029,Steakhouses
Tastings Social Presents Mountain Bird,NMCUMp39CPenji-UbFnuCA,4.5,129,3,New York,NY,10029,French
Sfoglia Restaurant,3P8hb1ZOCA8IjEGfqpSpxg,4.0,257,3,New York,NY,10128,Italian
Korali Estiatorio,Bn1mZhb501Tvf7_-Pfi9_g,4.0,162,3,New York,NY,10128,Greek
Paola's Restaurant,dWc0ijADaD6ZdclJ5LqQdg,3.5,142,3,New York,NY,10128,Italian
Juice Press,brW_0BzmlskoFoycBNoclQ,3.5,26,3,New York,NY,10128,Juice Bars & Smoothies
CBK Cookies,IyLs7B8v4a91RNHd6t_3Jg,5.0,4,3,New York,NY,10029,Desserts
City Pastry,aPicXra8di8yAU30Raxm0A,4.5,3,3,New York,NY,10026,Bakeries
Rao's,zo4JHfD2nWPUiqgsgDOaHQ,4.5,131,4,New York,NY,10029,Italian
Sing's Deli,o5Rkhc6jx3uTXhQko6RO1w,3.0,6,4,New York,NY,10128,Delis
Cucina Bene II,QKm9J6QXfsFHSXKsjDNIxg,2.5,11,4,New York,NY,10029,Pizza
Dragon Town,cPbR1NvEQaxtoeFtTF5eOA,2.5,8,4,New York,NY,10029,Chinese
Eastside Goumet Deli Incorporated,UxIC9lB5uaNV-YC5NctZ4w,2.0,4,4,New York,NY,10029,Delis
Zheng's River Restaurant,HKjazh_40Gei5rP5ir-F2w,4.0,1,4,New York,NY,10026,Chinese
Gray's Papaya,477o_-7VmcnTokazWtEa0A,3.5,1286,1,New York,NY,10023,Hot Dogs
Beard Papa's,JaFHhBaCNRJYaGW9zeFQCQ,4.5,783,1,New York,NY,10024,Bakeries
The Casbah - Halal Cart,tNTXNCUta735nGb0nfSrKQ,4.5,229,1,New York,NY,10023,Halal
Wafels & Dinges,pUMaj8PvI1--cSB7gMEhXA,4.5,184,1,New York,NY,10023,Food Stands
Freddie & Pepper's,JFw_Zj4CFTJbTPKJdPQ_Gw,4.0,399,1,New York,NY,10023,Pizza
The Burrito Box,v4_89HfTm05NFTuukjsl_g,4.0,803,1,New York,NY,10019,Mexican
My Pie,7jbInJHwOm4W_kesEe19mA,4.5,90,1,New York,NY,10023,Pizza
Box Kite Coffee,1Au-74qnl8CTmQ9NBscSRA,4.0,112,1,New York,NY,10023,Coffee & Tea
Rex,lwfrB59lvpkCBw2FZD3X6w,4.5,464,1,New York,NY,10019,Coffee & Tea
16 Handles - UWS Amsterdam,oGoucpWHItedMM_4zFM8-Q,4.0,171,1,New York,NY,10023,Ice Cream & Frozen Yogurt
Joe Coffee Company,ByBZ2UskVgZftg1JlG_w2w,4.0,99,1,New York,NY,10023,Coffee & Tea
Bolivian Llama Party,yrXECkTezsI0Twgalc7M-A,4.5,268,1,New York,NY,10019,Food Stands
Little Italy Pizza,uH1rHM0BomrX80D9xk-Qgg,3.5,179,1,New York,NY,10023,Pizza
Sido Falafel & More,XCpvVDi-eMDid3s6LrDIuw,4.0,144,1,New York,NY,10023,Falafel
LA Traviata Pizzeria,8Yv1jmEmwaB5-rsIVIXAig,3.5,152,1,New York,NY,10023,Pizza
Coco Fresh Tea & Juice,hOIZzT1gpmHW_rW11meOmQ,4.0,61,1,New York,NY,10023,Bubble Tea
Francesco's Pizzeria,3vuc7Gz95kY83gzxq1wnxA,3.5,185,1,New York,NY,10023,Pizza
Oaxaca Taqueria,La78lTOdzTrdFYTGXUp7og,3.5,351,1,New York,NY,10024,Mexican
Insomnia Cookies,uB06543q7HRgXc_8S5wtFA,3.5,288,1,New York,NY,10024,Bakeries
The Muffins Cafe,cBxp4jTpdzuhH4h8FXHhWQ,3.5,120,1,New York,NY,10023,Cafes
David Rubenstein Atrium,h42-x-yyEuuSV1RrPmfYWg,4.0,79,1,New York,NY,10023,Coffee & Tea
Paris Baguette,6M_cl4-twLNWCHrhskyUHw,3.5,98,1,New York,NY,10023,Bakeries
Pinkberry,tRXiGZDJxiS7xHYj48w37g,3.5,105,1,New York,NY,10023,Ice Cream & Frozen Yogurt
Boule & Cherie,IJ2D-ZYk6zuxUBJo7pZFEA,4.0,71,1,New York,NY,10023,Coffee & Tea
L'Arte del Gelato,9Nge2oSJxblhS0bTKkkCEg,4.5,40,1,New York,NY,10023,Gelato
Joe Coffee Company,EO1zP_tunYXKHYx-Xnqbeg,4.0,351,1,New York,NY,10024,Coffee & Tea
Lunch Box,KCISn0hhX9wH9ChgWRXnDw,4.0,131,1,New York,NY,10019,Sandwiches
Gigi Cafe,DdV05YAQOtEjPddZRxw0RA,3.5,146,1,New York,NY,10023,Sandwiches
Tasty Cafe,40FLWrgq9Hays-jUxPvgCQ,3.0,95,1,New York,NY,10023,Salad
Fluffy's Cafe & Pizzeria,xY7FesCfqPLdIZ7oYYIj4w,3.5,200,1,New York,NY,10019,Cafes
Pinkberry,q2qCeqpyVcDpLmevk9hhKA,3.5,147,1,New York,NY,10019,Ice Cream & Frozen Yogurt
Tacos Y Quesadillas Mexico,XGdUYzkPkX94RoLlPDymeQ,4.0,30,1,New York,NY,10023,Street Vendors
Bagel Talk,hhgzw_SgN-v1k0rxRUwB0A,3.0,192,1,New York,NY,10024,Bagels
Chick'nCone,erKWJRrHNZ2oj8DkIryjfw,4.5,40,1,New York,NY,10019,Chicken Shop
Wok City,ybQV8joopvU1_gG2RwLRog,3.0,72,1,New York,NY,10023,Chinese
Tacos Y Quesadillas Mexico,m8z1eTTetr-JbSM1HU2t6Q,4.0,44,1,Manhattan,NY,10019,Food Trucks
Justino's Pizzeria,fBmdOCTJuh0bYMFoLvgEaw,3.5,180,1,New York,NY,10019,Pizza
Zucker's Bagels & Smoked Fish,6PQ7CdBJQxQV4E9GO1fA5g,2.5,166,1,New York,NY,10023,Sandwiches
Blu Cafe,uz157PmNVyv5K1K1GtwdWA,4.0,44,1,New York,NY,10069,Cafes
Andy's Deli,CNSiS02-vN-UpcErMeXMaQ,3.5,53,1,New York,NY,10023,Delis
Giacomo Fine Foods,-wlJgbNPpPv5PWtvIDL6rQ,4.0,27,1,New York,NY,10023,Salad
Saba's Pizza,srlZYFWcOjB_8cYY9yyr_A,3.5,77,1,New York,NY,10024,Pizza
Andy's Deli,0i-j7XxlvHc6Xj7_RbH9iA,4.0,61,1,New York,NY,10024,Grocery
Cafe 71,T9zHnqrTWa2_bZLCF9MZSw,2.5,108,1,New York,NY,10023,Salad
Alan's Marketplace,AlZz1ZMHGupWt6GhBXPH8A,3.5,70,1,New York,NY,10023,Convenience Stores
Los Viajeros NYC,vnDkQsM9ijg0AzkZBmCofA,4.5,33,1,New York,NY,10019,Food Trucks
Bagels & Co,uHbnpLSNuOzQ46m5PLOBnA,3.5,60,1,New York,NY,10024,Bagels
Columbus Gourmet Food,N0cHgnBEQ8KcEVY2Hi498A,2.5,81,1,New York,NY,10023,Specialty Food
Panda Bubble Tea,r1JdJ_LF2S2iBZ-r1g5yzg,4.0,55,1,New York,NY,10019,Bubble Tea
Lenwich,1Lsb6F7DprPLabtbMHNURA,3.5,116,1,New York,NY,10024,Sandwiches
Levain Bakery,H4jJ7XB3CetIr1pg56CczQ,4.5,6915,2,New York,NY,10023,Bakeries
Sushi Yasaka,HZWHBfeuP4Fb6y8b8uqnbA,4.0,1551,2,New York,NY,10023,Japanese
Shake Shack,wXpCNNTT2kqh-fTnSWXdEA,4.0,2287,2,New York,NY,10024,Burgers
Calle Ocho,H9GD7km7riFooM0FkdwOPg,4.0,2369,2,New York,NY,10024,Cuban
Shalel Kitchen,Bt6RoIcazXayp1a8lMSvzA,4.0,571,2,New York,NY,10023,Lounges
Alice's Tea Cup,kaSd6qzlsxn__ILDtGf3iA,4.0,979,2,New York,NY,10023,Breakfast & Brunch
The Smith,JYNBy2r3LVhJbLHE1bASfg,3.5,1377,2,New York,NY,10023,American (New)
Magnolia Bakery Upper West Side,7Oab05KVxJDrA8VfpgxEcQ,3.5,1003,2,New York,NY,10023,Desserts
Levain Bakery,TuRPkrvAut11wfz1N3Sm7Q,4.5,278,2,New York,NY,10024,Bakeries
Hummus Place,TxHx1fb8O_MsfQB_ODdTQg,4.0,564,2,New York,NY,10023,Vegetarian
Le Pif,8oWkHl9tITphtI7KY4kT0w,4.0,248,2,New York,NY,10023,French
Bouchon Bakery & Cafe,S3Fw7s_GA94lJLbLFrqZrw,4.0,1301,2,New York,NY,10019,Bakeries
Ella Kitchen & Bar,BEYmqrP1_TC0nhnTGKkkJg,4.0,398,2,New York,NY,10023,Tapas/Small Plates
Pasha Restaurant,-X-jyF6Wblm3R3ExI-6EVg,4.0,355,2,New York,NY,10023,Turkish
Luke's Lobster Upper West Side,ahWC_GUPWPMyYiSKsgBPiA,4.0,626,2,New York,NY,10024,Seafood
Zurutto Ramen & Gyoza Bar,ZOpnIsm7ihoO1gq2YmGdzw,4.0,272,2,New York,NY,10023,Ramen
Jacques Torres Chocolate,WBZG2dxEo6erS_qHdmuKpQ,4.0,256,2,New York,NY,10023,Chocolatiers & Shops
Vanguard Wine Bar,Gfo-8z_CMOpHZVhX-HKD0g,4.0,145,2,New York,NY,10023,Wine Bars
Land,83BXSwE0166sObnXLUE4bQ,4.0,996,2,New York,NY,10024,Thai
Mille-Feuille Bakery,fPQ2eE9lm8tc87O5-GLjyA,4.5,221,2,New York,NY,10036,Coffee & Tea
Grom,U8juBUAqYYSIMEeGEpHjYg,4.0,525,2,New York,NY,10019,Ice Cream & Frozen Yogurt
Nanoosh,RJnCxu9gAbYmCftd5BMOMg,3.5,392,2,New York,NY,10023,Middle Eastern
Pomodoro Rosso,C8Ctyq7pXOPESK8cz_X2CA,3.5,263,2,New York,NY,10023,Italian
El Mitote,B6bEkY9sJ_GU2pD2Rwb4gg,3.5,399,2,New York,NY,10023,Mexican
Piccolo Cafe,v64bMLxutTS2MWIrywBczA,3.5,467,2,New York,NY,10023,Italian
Chirping Chicken,KifkRh0gGD0voBw4FHFCVA,3.5,521,2,New York,NY,10024,American (Traditional)
Parm,TsYrzVVtkKO4Asrk_L9stw,3.5,428,2,New York,NY,10023,Italian
Pain d'Épices,iksF9-GUsrGgfd8kiBKE5Q,4.5,75,2,New York,NY,10023,Bakeries
Irving Farm New York,0sXTHdwbJ_TEZq2WNjmGXw,4.0,515,2,New York,NY,10024,Coffee & Tea
Peacefood Cafe,zBf-m72ATTPTey-_9vu3Yw,4.0,1122,2,New York,NY,10024,Vegan
Pappardella,E2zKMwHhz4--dyplQ7gf8A,3.5,508,2,New York,NY,10023,Italian
Flor De Mayo,H1jops1lmuhrq9lP7lEGJQ,4.0,1077,2,New York,NY,10024,Chinese
Thai72,L2ZW-MdvRJ3gM2RIq8STbA,4.0,139,2,New York,NY,10023,Thai
Playa Betty's,YsDmYRzJo3kiwZvIe1r0Fg,3.5,548,2,New York,NY,10023,Mexican
Pier i Cafe,tmuHs6fSAUygPyRZUF-rEA,4.0,370,2,New York,NY,10023,American (Traditional)
Sarabeth's West,vJpfMVBybyEF8p_qXWs0ug,3.5,852,2,New York,NY,10024,Breakfast & Brunch
Tenzan,u8seGm3CnP6RGEiimftUIQ,3.5,412,2,New York,NY,10023,Sushi Bars
Patsy's Pizzeria,EJOpdpy6QPTtmC7Fn04yHw,3.5,449,2,New York,NY,10023,Pizza
Joanne Trattoria,MT_a_Tg3ENdxqZFQyJocgQ,3.5,390,2,New York,NY,10023,Italian
Dark Bullet Sake & Oyster Bar,Vf38zUk09gMgEzg60BrACA,4.5,49,2,New York,NY,10023,Japanese
Raku - It's Japanese II,_2V0as8DZDwVxAi3ZJ0JkA,4.0,255,2,New York,NY,10023,Japanese
Dive 75,C8K3kTQ2NX5mm4jzQBRVUg,3.5,247,2,New York,NY,10023,Dive Bars
Kashkaval Garden,TAANt0fPbfHqVP5LyMBioA,4.0,494,2,New York,NY,10019,Mediterranean
The Greek Kitchen,blXVGUTB-4epYW9KFsQJ_g,4.0,425,2,New York,NY,10019,Greek
Il Violino,LSOpxBBa217HxnJ7VnY2WQ,3.5,220,2,New York,NY,10023,Italian
Cafe Frida,8WSRmH4rsSRJN1jN0qmT_A,3.5,604,2,New York,NY,10024,Mexican
Jin Ramen,EvAJBgBdgOt1jx1EufRN7w,4.0,681,2,New York,NY,10024,Ramen
Amorino Gelato,l-qN-2S2hoXhoWtXJ0BX-A,4.5,152,2,New York,NY,10024,Desserts
Floating Mountain,7wp76TVNFluJ2ZZjOlf8Fg,5.0,27,2,New York,NY,10023,Tea Rooms
Nice Matin,Knbn0h4MA1KX5Fv3eZfK4w,3.5,670,2,New York,NY,10024,French
Lincoln Square Steak,rnPIuhjGCR09SlgpGUzIKA,4.0,454,3,New York,NY,10023,Steakhouses
Boulud Sud,RqCMsa0IuHWhML0BEjW8_w,4.0,653,3,New York,NY,10023,Mediterranean
Nougatine at Jean-Georges,xEDD2ScBU3jHhWxlMC7dkQ,4.0,1032,3,New York,NY,10023,French
Cafe Luxembourg,fSQ3CCtFSJ2S8VXDi02-3Q,4.0,435,3,New York,NY,10023,American (New)
Rosa Mexicano,DFRpXRHjOHBxYHiuvwaEQQ,3.5,1071,3,New York,NY,10023,Mexican
Salumeria Rosi,C3E8CVVwzKtOv_sRR1WuRQ,4.0,428,3,New York,NY,10023,Italian
Atlantic Grill,5UxJoqkdYrUEjArx8YITMw,3.5,521,3,New York,NY,10023,American (New)
Robert,h8XLhVVPoYPYodZqQOjRMw,4.0,801,3,New York,NY,10019,American (New)
Bar Boulud,mosd9Voq5Ws6k6Uduii_ww,3.5,787,3,New York,NY,10023,French
Tavern on the Green,hKdvsbuQRtjajWYwjaoOQw,3.5,1114,3,New York,NY,10023,American (New)
Burke & Wills,mWQiNb6IUGqIRLzR3rE-Fg,4.0,371,3,New York,NY,10024,Australian
Cafe Fiorello,6n7D4amt9vEruR73tt3S9w,3.5,660,3,New York,NY,10023,Italian
Blue Ribbon Sushi Bar & Grill - New York,CqQ2Og9kf-LhlUWtODalCQ,4.0,679,3,New York,NY,10019,Sushi Bars
The Ribbon,WqmqQ8c9NivfIRn3sO2KiA,3.5,321,3,New York,NY,10023,American (New)
Masseria Dei Vini,zg9Jrtx9rqTXeaqufSOxHQ,4.0,385,3,New York,NY,10019,Wine Bars
The Milling Room,PnGSE8JGbMZKtdHi9go7Kg,4.0,352,3,New York,NY,10024,American (New)
Tessa,8nXo6lNJlXQQIdy8Kf7J9Q,4.0,299,3,New York,NY,10024,Mediterranean
Noi Due,7lztzQTF79er1RydVnPiDg,3.5,178,3,New York,NY,10023,Kosher
Whole Foods Market,I9KYepKs_ZSNOYMFzmetrQ,3.5,771,3,New York,NY,10019,Grocery
The Leopard at des Artistes,-KrQ1gOiyXCbffsWyc5SNQ,4.0,194,3,New York,NY,10023,Italian
RedFarm,B7bxdtvLYR7Nmex4AIFd4w,3.5,528,3,New York,NY,10024,Dim Sum
Landmarc at the Time Warner Center,uBhLATTsbHYzR5kwjQIvwQ,3.5,1014,3,New York,NY,10019,Breakfast & Brunch
La Boite en Bois,qEbQbYZxurnuVxDrNHQUJg,3.5,194,3,New York,NY,10023,French
Momoya,PTYUAAJbEmvIv4EsyRrcnA,4.0,387,3,New York,NY,10024,Sushi Bars
Vai Restaurant,iBPQRnM_TMQX6tYdjCbCXA,4.0,336,3,New York,NY,10024,Italian
The Loeb Boathouse,tGsfb07uPQk6QloAB-XC2w,3.5,1127,3,New York,NY,10128,Boating
Bistro Cassis Restaurant,zXuwcp_d3h6fVa9CarmWzw,3.5,218,3,New York,NY,10023,French
Cesca,VUcrIqM40HWWb2sxAS9mLA,3.5,286,3,New York,NY,10023,Italian
Storico,k1zrPPGGMQdlHopP3MnxrQ,4.0,185,3,New York,NY,10024,Italian
Crave Fishbar,0LKC_M1bumyOcgWgbH9OdQ,4.0,219,3,New York,NY,10024,Seafood
Sugar Factory,QA3PkY9R7qFeg7CVRZHsAw,3.0,312,3,New York,NY,10023,Bars
Gabriel's Bar & Restaurant,kS04TICXd1-0iZ4rgEWmvQ,4.0,142,3,New York,NY,10023,Italian
Shun Lee West,_RhAY03oEBw9HNwUAJyBCw,3.0,410,3,New York,NY,10023,Chinese
Library Bar at Hudson,Mq9BeYiU0-HMf2eflWf_Xw,3.5,190,3,New York,NY,10019,Lounges
Manhattan Cricket Club,weCOWpBaTreowCDFuBznqw,4.0,78,3,New York,NY,10024,Cocktail Bars
Grand Tier Restaurant,TdtXe9qwRrPZpB5MxjVCug,4.0,64,3,New York,NY,10023,American (New)
Ousia,YYMbXek5-Upj0g3RAjuI7A,4.0,146,3,New York,NY,10019,Mediterranean
Citarella Gourmet Market - Upper West Side,nO9b-iD_-EsZ-F0q0_0djw,3.5,84,3,New York,NY,10023,Grocery
Gardenia Terrace,B3vbVvQOofXU6lFkrN1_2A,4.5,110,3,New York,NY,10019,Hookah Bars
OLMA Restaurant & Bar,5sTcJ4QDxE8ieVz2dLpjtQ,4.0,89,3,New York,NY,10024,Seafood
Sky Terrace Rooftop Bar,4VZjs__jJSrhvc7-b76WWw,3.5,76,3,New York,NY,10019,Lounges
Ascent Lounge,QY8evrH-4fN6nvSCf7Ogsw,4.0,41,3,New York,NY,10019,Cocktail Bars
Center Bar,x7LUxCcvWwqddWIoLL7raQ,3.5,94,3,New York,NY,10019,Lounges
Fischer Brothers & Leslie Kosher Meat & Poultry,ZhdF4TT0VfFZvFty--F_fg,4.5,15,3,New York,NY,10023,Meat Shops
The Owl's Tail,ftL-f4OoFFshVYSZwTOrYA,5.0,14,3,New York,NY,10023,Cocktail Bars
Blue Seafood Bar,AfiSqDmx7Q3qLLgAvhHSRQ,3.5,120,3,New York,NY,10019,Wine Bars
La Sirène,EaNRl3vlDOsNF-gkCR5mBA,4.5,24,3,New York,NY,10024,French
Hudson Cafeteria,t0r8AFKb1kiVRnBtvZoO1Q,3.5,52,3,New York,NY,10019,American (New)
The Empire Rooftop,Sxw0Yeup4Sy0a8H5_xs8bQ,3.5,27,3,New York,NY,10023,Lounges
Gina la Fornarina,TmVOi5Kl6OGXGPj8cn1XyQ,3.0,17,3,New York,NY,10023,Mexican
Jean-Georges,PBUIaPtgnhmdHE3KHglK-g,4.5,1735,4,New York,NY,10023,French
Per Se,1DfbZ0VsSCg9g1KILmnvzQ,4.5,1442,4,New York,NY,10019,French
Marea,H_KyiRhwho8rdlw_R93_0Q,4.0,1799,4,New York,NY,10019,Italian
Lincoln Ristorante,uDJw4dQiySoNCBoUalW1Ww,4.0,514,4,New York,NY,10023,Italian
Sushi Kaito,vX0_qcuVXoeeH1_24I8lSA,4.5,115,4,New York,NY,10023,Sushi Bars
Asiate,F4vv1nvkqN8ktbn_a4lj1g,4.0,503,4,New York,NY,10023,American (New)
Gari Columbus,iHwhkW0LLlu81ZCir-lFQA,4.0,313,4,New York,NY,10024,Sushi Bars
Porter House Bar and Grill,UmbueYC2QcDFJy6ju7M6dw,3.5,548,4,New York,NY,10019,American (New)
Masa,t7BIiUN0tFg33kySuuQ0aQ,4.0,287,4,New York,NY,10019,Sushi Bars
SubCulture Dining,sX1YVKCSXqp03HdUm7iBZg,4.5,30,4,New York,NY,10023,American (New)
The Aviary NYC,7NInwhLvL6pghm_wod2FCw,3.5,129,4,New York,NY,10023,Cocktail Bars
Bar Masa,-BWRdjHW6CtMGIRLMxEVQQ,3.5,171,4,New York,NY,10019,Japanese
The Office,U-ACC8NvvtSSZDHaFUY5Bw,3.5,56,4,New York,NY,10023,Cocktail Bars
Café On One,6Sj904Mjc1-xt4inj6pLyA,1.5,8,4,Manhattan,NY,10024,Cafes
Ladino Restaurant,YlOA0QrMKbyVKu4xbs05Tg,2.0,1,4,New York,NY,,Mexican
Crif Dogs,2n01u4yKfIrWuOzRVvIZmw,4.0,2018,1,New York,NY,10009,Hot Dogs
Xi'an Famous Foods,Gd3_3mxOvj2xYiqysV8rbQ,4.0,1515,1,New York,NY,10003,Chinese
Big Gay Ice Cream Shop,qZyHpLB9QVTWbHReujNfcg,4.0,1876,1,New York,NY,10009,Ice Cream & Frozen Yogurt
Snowdays,7jXNphhpZZ2YE37E9jP60g,4.0,1085,1,New York,NY,10003,Shaved Ice
Artichoke Basille's Pizza,vfYhEpp0x-DrNjC6GSJjPQ,4.0,3687,1,New York,NY,10003,Pizza
Butter Lane,qMr-lz0G0vyz2r4mJJQxmA,4.0,1183,1,New York,NY,10009,Bakeries
Sugar Sweet Sunshine Bakery,qVSOes5JoWc5_umv4nd4Hg,4.0,1996,1,New York,NY,10002,Bakeries
Tompkins Square Bagels - Avenue A,oi39VAwo4-KGm_gSkWPCsQ,4.0,930,1,New York,NY,10009,Bagels
Ray's Candy Store,WEC8O6GskyWJVpri_gW3QQ,4.5,338,1,New York,NY,10009,Desserts
Prince Street Pizza,zj8Lq1T8KIC5zwFief15jg,4.5,2139,1,New York,NY,10012,Pizza
Mikey Likes It Ice Cream,3kipPn-7euDo-9JIqK5hlA,4.5,435,1,New York,NY,10009,Ice Cream & Frozen Yogurt
Sunny and Annie's,pWywDImlX0n_XKPNg0Bizg,4.5,440,1,New York,NY,10003,Sandwiches
Xe May Sandwich Shop,8M_0cxAChoXl7Ls9YkWJlg,4.5,566,1,New York,NY,10009,Sandwiches
McSorleys Old Ale House,QArou0r7CmLNPWYRA9ecog,4.0,1644,1,New York,NY,10003,Dive Bars
Sundaes and Cones,TPBTUvbBVUfJeEWWy1o1QQ,4.5,1393,1,New York,NY,10003,Ice Cream & Frozen Yogurt
Stuffed Ice Cream,0kH1mGuqIb5rOrvCKGsWtA,4.5,472,1,New York,NY,10003,Ice Cream & Frozen Yogurt
Davey's Ice Cream,GB8yF6r-isDXjV3NR35xZw,4.5,478,1,New York,NY,10003,Ice Cream & Frozen Yogurt
Gaia Italian Café,jdNdy-MwBtnXoBGC_JVvwQ,4.5,898,1,New York,NY,10002,Italian
Soft Swerve,7-jMpWGUxPB8EEtmoqNdqg,4.5,1401,1,New York,NY,10002,Ice Cream & Frozen Yogurt
Mamoun's Falafel,3o0Jp9ttSpP1wu7Focs7xg,4.0,1095,1,New York,NY,10003,Middle Eastern
Eileen's Special Cheesecake,6G_NSMacAfdf-WYOpcQ4uw,4.5,1390,1,New York,NY,10012,Bakeries
Taiyaki NYC,vk7W3_sQwr7eZbRFsXv6rw,4.5,2238,1,New York,NY,10013,Ice Cream & Frozen Yogurt
Chinatown Ice Cream Factory,o6q3jm-dU5A6nV3r2lBg9A,4.0,2535,1,New York,NY,10013,Ice Cream & Frozen Yogurt
Keybar,iIixO6VbKitogJGBRIalYA,4.0,512,1,New York,NY,10009,Lounges
Mamoun's Falafel,L-IuiVoFMDSw2K6OAciP1g,4.0,2261,1,New York,NY,10012,Middle Eastern
Juice Vitality,ytYVlCkrzcAxxUcbT4NTgA,5.0,122,1,New York,NY,10009,Juice Bars & Smoothies
Superiority Burger,tf3RVircY9-8adku41N6VQ,4.0,463,1,New York,NY,10009,Burgers
Vanessa's Dumpling House,IhSVn0TaX8xXb3wcQ-fgcA,4.0,2327,1,New York,NY,10002,Chinese
Cheeky Sandwiches,gHdejB1Mx2P5UjAgZ6BT2w,4.5,1055,1,New York,NY,10002,Sandwiches
Fresco Gelateria,M1OgZWqdol6fY5hfNa9oSw,4.5,446,1,New York,NY,10003,Gelato
Banh Mi Zon,Ew3d7Vt18c1MH4_X6ogxQQ,4.5,292,1,New York,NY,10009,Vietnamese
Ninth Street Espresso,SUYDozrIGzn9yY4yZ2ajvA,4.0,262,1,New York,NY,10009,Coffee & Tea
BaoHaus,B3i4zs5wquFu1UZyzYJ-bQ,3.5,1816,1,New York,NY,10003,Chinese
Wah Fung No 1 Fast Food,X8ZS-dgiMIJvhwf9SaDnjw,4.5,1036,1,New York,NY,10002,Chinese
Peter Pan Donut & Pastry Shop,O0xFECgTDf1rbZzW9qUULQ,4.5,1155,1,Brooklyn,NY,11222,Bakeries
Boba Guys,9_PfzNxJP2iqqJs8hDubgw,4.0,586,1,New York,NY,10002,Coffee & Tea
Num Pang Kitchen,-jYxfK6Q1k84uUCag83Fqg,4.0,1363,1,New York,NY,10003,Cambodian
Saigon Shack,7Qvh0oFRsoqrO9qNlcMKXQ,4.0,2138,1,New York,NY,10012,Sandwiches
Tu-Lu's Gluten-Free Bakery,80ba8DlPmZfVNLLNA39ryQ,4.0,473,1,New York,NY,10003,Bakeries
Zaragoza Mexican Deli & Grocery,UmY9dyGOclJ0tGbn1IozlA,4.0,289,1,New York,NY,10009,Mexican
